392	-41.142723	0.006340	603.773621
393	-39.117382	0.007780	603.773621
394	-39.006153	0.007924	1610.062866
395	-40.836704	0.006471	1559.748413
396	-42.357689	0.005326	704.402527
397	-45.511688	0.004026	452.830200
398	-47.477798	0.003177	603.773621
399	-50.837421	0.002239	704.402527
400	-51.951458	0.001946	805.031433
401	-53.140366	0.001864	503.144684
402	-55.357788	0.001492	251.572342
403	-54.830238	0.001430	1408.805054
404	-59.081661	0.000911	503.144684
405	-64.278908	0.000515	503.144684
406	-70.056450	0.000278	251.572342
407	-81.346497	0.000065	1911.949585
408	-87.125755	0.000032	1811.320801
409	-88.867149	0.000025	1761.006226
410	-83.407036	0.000046	2213.836426
411	-59.972298	0.000553	1811.320801
412	-70.522911	0.000206	1358.490601
413	-81.353394	0.000060	855.345886
414	-91.244301	0.000018	2113.207520
415	-88.602715	0.000022	1509.433960
416	-89.449852	0.000020	1962.264160
417	-87.312294	0.000026	1962.264160
418	-88.985603	0.000024	704.402527
419	-86.015511	0.000035	1610.062866
420	-90.308998	0.000022	704.402527
421	-89.405533	0.000024	1509.433960
422	-87.771378	0.000031	1257.861572
423	-91.177483	0.000018	1962.264160
424	-93.107407	0.000015	1257.861572
425	-93.716972	0.000013	2264.150879
426	-78.374275	0.000065	3471.697998
427	-88.658043	0.000026	2767.295654
428	-87.339607	0.000030	855.345886
429	-86.318756	0.000031	1811.320801
430	-91.705620	0.000015	1509.433960
431	-90.827316	0.000017	2213.836426
432	-90.474991	0.000019	1408.805054
433	-92.264198	0.000014	1308.176147
434	-91.312164	0.000016	1610.062866
435	-90.951408	0.000018	1811.320801
436	-88.117737	0.000027	1157.232788
437	-90.796837	0.000018	1257.861572
438	-93.716972	0.000011	1509.433960
439	-92.138306	0.000014	2163.521973
440	-90.706673	0.000019	1106.918213
441	-91.346497	0.000015	1207.547241
442	-88.250870	0.000025	1207.547241
443	-86.598320	0.000029	654.088074
444	-94.426285	0.000009	1459.119385
445	-89.821671	0.000024	1559.748413
446	-96.222359	0.000007	553.459106
447	-96.909515	0.000007	1408.805054
